ID,Pred
2018_1393_1437,0.5
2018_1393_1438,0.5
2018_1393_1439,0.5
2018_1393_1452,0.5
2018_1393_1455,0.5
2018_1393_1460,0.5
2018_1393_1462,0.5
2018_1395_1397,0.5
2018_1395_1400,0.5
2018_1395_1401,0.5
2018_1395_1403,0.5
2018_1395_1411,0.5
2018_1395_1417,0.5
2018_1395_1420,0.5
2018_1395_1422,0.5
2018_1395_1437,0.5
2018_1395_1438,0.5
2018_1395_1439,0.5
2018_1395_1452,0.5
2018_1395_1455,0.5
2018_1395_1460,0.5
2018_1395_1462,0.5
2018_1397_1400,0.5
2018_1397_1401,0.5
2018_1397_1403,0.5
2018_1397_1411,0.5
2018_1397_1417,0.5
2018_1397_1420,0.5
2018_1397_1422,0.5
2018_1397_1437,0.5
2018_1397_1438,0.5
2018_1397_1439,0.5
2018_1397_1452,0.5
2018_1397_1455,0.5
2018_1397_1460,0.5
2018_1397_1462,0.5
2018_1400_1401,0.5
2018_1400_1403,0.5
2018_1400_1411,0.5
2018_1400_1417,0.5
2018_1400_1420,0.5
2018_1400_1422,0.5
2018_1400_1437,0.5
2018_1400_1438,0.5
2018_1400_1439,0.5
2018_1400_1452,0.5
2018_1400_1455,0.5
2018_1400_1460,0.5
2018_1400_1462,0.5
2018_1401_1403,0.5
2018_1401_1411,0.5
2018_1401_1417,0.5
2018_1401_1420,0.5
2018_1401_1422,0.5
2018_1401_1437,0.5
2018_1401_1438,0.5
2018_1401_1439,0.5
2018_1401_1452,0.5
2018_1401_1455,0.5
2018_1401_1460,0.5
2018_1401_1462,0.5
2018_1403_1411,0.5
2018_1403_1417,0.5
2018_1403_1420,0.5
2018_1403_1422,0.5
2018_1403_1437,0.5
2018_1403_1438,0.5
2018_1403_1439,0.5
2018_1403_1452,0.5
2018_1403_1455,0.5
2018_1403_1460,0.5
2018_1403_1462,0.5
2018_1411_1417,0.5
2018_1411_1420,0.5
2018_1411_1422,0.5
2018_1411_1437,0.5
2018_1411_1438,0.5
2018_1411_1439,0.5
2018_1411_1452,0.5
2018_1411_1455,0.5
2018_1411_1460,0.5
2018_1411_1462,0.5
2018_1417_1420,0.5
2018_1417_1422,0.5
2018_1417_1437,0.5
2018_1417_1438,0.5
2018_1417_1439,0.5
2018_1417_1452,0.5
2018_1417_1455,0.5
2018_1417_1460,0.5
2018_1417_1462,0.5
2018_1420_1422,0.5
2018_1420_1437,0.5
2018_1420_1438,0.5
2018_1420_1439,0.5
2018_1420_1452,0.5
2018_1420_1455,0.5
2018_1420_1460,0.5
2018_1420_1462,0.5
2018_1422_1437,0.5
2018_1422_1438,0.5
2018_1422_1439,0.5
2018_1422_1452,0.5
2018_1422_1455,0.5
2018_1422_1460,0.5
2018_1422_1462,0.5
2018_1437_1438,0.5
2018_1437_1439,0.5
2018_1437_1452,0.5
2018_1437_1455,0.5
2018_1437_1460,0.5
2018_1437_1462,0.5
2018_1438_1439,0.5
2018_1438_1452,0.5
2018_1438_1455,0.5
2018_1438_1460,0.5
2018_1438_1462,0.5
2018_1439_1452,0.5
2018_1439_1455,0.5
2018_1439_1460,0.5
2018_1439_1462,0.5
2018_1452_1455,0.5
2018_1452_1460,0.5
2018_1452_1462,0.5
2018_1455_1460,0.5
2018_1455_1462,0.5
2018_1460_1462,0.5
