Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
2002,96,1119,77,1250,72,A,0
2002,96,1122,70,1184,59,H,0
2002,96,1123,90,1185,56,H,0
2002,96,1125,64,1359,62,A,0
2002,96,1126,76,1271,70,H,0
2002,96,1132,64,1275,61,H,0
2002,96,1135,74,1171,71,A,0
2002,96,1139,72,1460,57,A,0
2002,96,1140,85,1461,70,H,0
2002,96,1143,67,1113,59,H,0
2002,96,1147,61,1410,58,H,0
2002,96,1148,66,1384,49,A,0
2002,96,1150,83,1222,68,A,0
2002,96,1151,84,1154,77,H,0
2002,96,1156,76,1227,70,H,0
2002,96,1157,58,1251,54,A,0
2002,96,1158,62,1202,45,H,0
2002,96,1162,54,1335,53,A,0
2002,96,1172,82,1111,72,A,0
2002,96,1174,75,1330,70,H,0
2002,96,1179,78,1191,67,H,0
2002,96,1181,98,1155,88,A,0
2002,96,1182,95,1200,66,H,0
2002,96,1186,87,1170,67,H,0
2002,96,1187,69,1387,63,H,0
2002,96,1190,100,1204,65,H,0
2002,96,1194,67,1407,66,H,0
2002,96,1196,76,1280,48,H,0
2002,96,1206,80,1241,68,H,0
2002,96,1207,84,1452,77,H,0
2002,96,1208,79,1279,72,H,0
2002,96,1209,81,1239,75,A,1
2002,96,1210,86,1314,74,H,0
2002,96,1211,94,1339,80,A,0
2002,96,1212,81,1380,80,H,0
2002,96,1214,89,1288,74,H,0
2002,96,1218,75,1431,60,H,0
2002,96,1221,62,1298,54,A,0
2002,96,1225,40,1364,37,H,0
2002,96,1234,81,1336,64,H,0
2002,96,1242,100,1160,73,H,0
2002,96,1243,70,1329,61,H,0
2002,96,1245,79,1405,52,H,0
2002,96,1246,91,1376,74,H,0
2002,96,1247,83,1203,70,H,0
2002,96,1248,74,1137,68,H,0
2002,96,1253,69,1415,66,A,0
2002,96,1256,70,1374,66,A,0
2002,96,1260,75,1464,55,A,0
2002,96,1264,73,1193,70,A,0
2002,96,1266,74,1153,60,H,0
2002,96,1270,67,1322,63,A,0
2002,96,1272,98,1395,72,H,0
2002,96,1274,68,1163,66,H,0
2002,96,1276,64,1458,53,H,0
2002,96,1278,88,1231,74,H,0
2002,96,1283,68,1229,63,H,0
2002,96,1284,84,1254,74,H,0
2002,96,1292,71,1198,69,H,0
2002,96,1293,92,1404,74,A,0
2002,96,1296,93,1141,91,A,1
2002,96,1299,77,1224,75,A,0
2002,96,1306,79,1127,69,H,0
2002,96,1308,78,1375,74,A,0
2002,96,1313,69,1164,51,H,0
2002,96,1317,83,1176,57,H,0
2002,96,1319,77,1340,60,A,0
2002,96,1320,81,1133,67,H,0
2002,96,1324,78,1152,73,A,0
2002,96,1325,94,1267,78,H,0
2002,96,1326,58,1321,57,H,0
2002,96,1328,85,1400,84,A,1
2002,96,1331,85,1282,75,H,0
2002,96,1332,73,1425,69,H,0
2002,96,1337,89,1258,79,A,0
2002,96,1338,71,1437,59,H,0
2002,96,1341,80,1411,76,H,0
2002,96,1343,60,1165,38,H,0
2002,96,1344,64,1130,61,H,0
2002,96,1347,70,1149,52,H,0
2002,96,1348,70,1269,59,H,0
2002,96,1349,76,1201,63,H,0
2002,96,1352,82,1346,80,H,0
2002,96,1353,82,1393,74,H,0
2002,96,1354,61,1175,55,A,0
2002,96,1361,78,1307,65,A,0
2002,96,1362,77,1365,59,H,0
2002,96,1363,62,1129,51,H,0
2002,96,1368,65,1372,61,A,0
2002,96,1381,61,1237,53,H,0
2002,96,1383,86,1192,76,A,0
2002,96,1388,63,1360,60,H,0
2002,96,1391,72,1144,69,H,0
2002,96,1396,82,1386,72,H,0
2002,96,1397,67,1435,65,A,0
2002,96,1398,94,1183,76,H,0
2002,96,1399,82,1369,67,H,0
2002,96,1402,91,1249,84,A,0
2002,96,1403,69,1235,43,H,0
2002,96,1408,66,1379,61,H,1
2002,96,1409,73,1305,68,H,0
2002,96,1414,72,1168,46,A,0
2002,96,1416,86,1273,53,H,0
2002,96,1417,70,1333,48,A,0
2002,96,1420,67,1357,52,A,0
2002,96,1421,67,1219,61,A,0
2002,96,1422,80,1441,75,H,0
2002,96,1423,78,1220,54,H,0
2002,96,1426,81,1311,58,H,0
2002,96,1427,82,1358,75,A,1
2002,96,1428,67,1161,62,H,0
2002,96,1429,85,1142,53,H,0
2002,96,1433,77,1180,65,H,0
2002,96,1434,84,1442,60,H,0
2002,96,1436,89,1131,85,H,1
2002,96,1447,102,1291,70,H,0
2002,96,1448,89,1199,80,A,0
2002,96,1451,65,1226,46,A,0
2002,96,1456,62,1406,45,H,0
2002,96,1459,78,1440,68,H,0
2002,96,1462,67,1350,64,A,0
2002,96,1463,66,1217,57,A,0
2002,97,1124,97,1401,45,H,0
2002,97,1263,74,1318,73,A,0
2002,97,1265,85,1259,50,A,0
2002,97,1268,89,1301,73,H,0
2002,97,1277,67,1228,61,A,0
2002,97,1281,81,1438,77,H,0
2002,97,1323,63,1371,61,A,0
2002,97,1351,82,1310,67,H,0
2002,97,1356,79,1166,77,A,0
2002,97,1382,81,1173,75,A,0
2002,97,1385,72,1439,63,A,0
2002,97,1389,83,1233,81,A,0
2002,97,1424,90,1177,75,H,0
2002,97,1443,92,1289,53,H,0
2002,97,1455,87,1232,84,H,1
2002,98,1102,67,1361,54,H,0
2002,98,1105,84,1290,72,A,0
2002,98,1108,87,1212,85,A,1
2002,98,1115,70,1106,68,H,0
2002,98,1140,57,1161,52,H,0
2002,98,1141,70,1444,67,H,0
2002,98,1148,64,1352,55,A,0
2002,98,1149,66,1251,53,A,0
2002,98,1151,70,1459,45,A,0
2002,98,1154,60,1158,58,H,0
2002,98,1175,75,1299,61,H,0
2002,98,1189,71,1457,64,H,0
2002,98,1190,86,1441,76,A,0
2002,98,1194,72,1273,71,H,0
2002,98,1197,73,1271,61,H,0
2002,98,1204,86,1202,78,H,0
2002,98,1209,94,1391,79,A,0
2002,98,1214,78,1164,51,H,0
2002,98,1224,81,1354,72,H,0
2002,98,1227,63,1464,57,A,0
2002,98,1239,85,1144,57,H,0
2002,98,1240,91,1125,71,A,0
2002,98,1242,98,1243,71,A,0
2002,98,1245,76,1132,64,H,0
2002,98,1272,78,1408,72,H,0
2002,98,1284,83,1192,62,A,0
2002,98,1287,68,1122,65,A,0
2002,98,1292,70,1410,52,H,0
2002,98,1293,87,1398,84,A,0
2002,98,1309,63,1418,61,H,0
2002,98,1313,74,1288,69,H,0
2002,98,1322,79,1358,74,A,0
2002,98,1346,79,1384,77,A,0
2002,98,1347,76,1157,60,H,0
2002,98,1357,79,1291,57,H,0
2002,98,1380,91,1238,81,A,0
2002,98,1393,76,1452,64,H,0
2002,98,1399,71,1184,48,H,0
2002,98,1406,67,1330,55,A,0
2002,98,1407,64,1416,58,A,0
2002,98,1420,78,1383,67,A,0
2002,98,1423,63,1180,50,H,0
2002,98,1427,92,1426,84,A,0
2002,98,1433,69,1220,67,H,0
2002,98,1440,88,1111,81,H,0
2002,98,1447,97,1254,87,A,0
2002,98,1454,80,1260,70,A,0
2002,98,1456,63,1241,58,A,0
2002,98,1461,54,1428,46,A,0
2002,99,1123,86,1296,81,A,0
2002,99,1127,75,1107,56,H,0
2002,99,1160,84,1304,61,H,0
2002,99,1163,67,1344,56,H,0
2002,99,1172,53,1422,48,H,0
2002,99,1191,83,1320,77,H,0
2002,99,1196,72,1376,63,A,0
2002,99,1216,59,1263,47,H,0
2002,99,1222,68,1379,60,A,0
2002,99,1229,60,1133,51,H,0
2002,99,1231,79,1234,51,H,0
2002,99,1264,75,1373,70,H,1
2002,99,1267,78,1103,63,H,0
2002,99,1274,65,1437,56,A,0
2002,99,1306,82,1318,81,A,0
2002,99,1307,84,1424,81,H,1
2002,99,1378,81,1412,65,H,0
2002,99,1387,67,1257,64,A,0
2002,99,1411,93,1341,90,H,1
2002,100,1104,79,1279,59,H,0
2002,100,1110,74,1119,59,A,0
2002,100,1132,80,1325,64,H,0
2002,100,1137,76,1298,56,H,0
2002,100,1153,85,1150,66,A,0
2002,100,1159,84,1250,52,H,0
2002,100,1166,64,1232,63,A,0
2002,100,1173,92,1200,78,A,0
2002,100,1182,78,1269,69,H,0
2002,100,1206,69,1174,57,A,0
2002,100,1208,86,1280,68,A,0
2002,100,1210,74,1155,50,A,0
2002,100,1214,64,1456,59,A,0
2002,100,1221,76,1248,70,H,1
2002,100,1241,67,1433,65,H,0
2002,100,1265,79,1233,71,A,0
2002,100,1266,70,1187,58,H,0
2002,100,1275,66,1138,52,A,0
2002,100,1281,76,1235,73,H,0
2002,100,1283,65,1179,51,H,0
2002,100,1301,85,1438,68,H,0
2002,100,1308,77,1198,70,H,0
2002,100,1321,61,1277,49,H,0
2002,100,1323,89,1353,72,H,0
2002,100,1328,70,1124,57,H,0
2002,100,1329,64,1403,62,H,0
2002,100,1336,81,1345,68,H,0
2002,100,1350,78,1382,66,A,0
2002,100,1356,78,1455,58,H,0
2002,100,1385,95,1193,56,H,0
2002,100,1386,80,1247,71,N,0
2002,100,1389,73,1145,71,A,0
2002,100,1395,92,1177,83,H,0
2002,100,1396,71,1348,42,A,0
2002,100,1397,76,1246,74,H,1
2002,100,1400,66,1401,52,A,0
2002,100,1405,58,1141,42,H,0
2002,100,1417,67,1425,65,H,0
2002,100,1435,68,1261,63,H,0
2002,100,1439,76,1130,73,H,0
2002,100,1444,101,1185,94,H,2
2002,100,1448,90,1314,66,H,0
2002,100,1458,94,1326,92,H,1
2002,101,1112,91,1449,82,H,0
2002,101,1113,96,1450,45,H,0
2002,101,1117,83,1292,51,H,0
2002,101,1139,61,1178,48,H,0
2002,101,1142,77,1169,65,H,0
2002,101,1143,73,1333,58,H,0
2002,101,1144,92,1194,87,H,0
2002,101,1148,90,1192,62,H,0
2002,101,1149,60,1219,55,H,0
2002,101,1157,80,1189,75,H,0
2002,101,1176,76,1375,58,H,0
2002,101,1181,80,1199,49,H,0
2002,101,1184,76,1183,70,H,0
2002,101,1211,84,1365,69,A,0
2002,101,1218,85,1374,76,A,0
2002,101,1227,73,1454,71,H,0
2002,101,1228,68,1276,60,A,0
2002,101,1240,90,1391,78,H,0
2002,101,1249,82,1311,74,A,0
2002,101,1254,88,1357,80,H,0
2002,101,1256,77,1363,53,H,0
2002,101,1260,84,1453,74,H,1
2002,101,1273,81,1125,68,H,0
2002,101,1282,55,1237,54,A,0
2002,101,1284,95,1346,88,A,0
2002,101,1287,91,1369,75,H,0
2002,101,1293,75,1399,56,H,0
2002,101,1305,66,1201,57,A,0
2002,101,1309,82,1317,75,A,0
2002,101,1324,85,1331,76,H,0
2002,101,1338,70,1371,65,H,0
2002,101,1349,75,1431,68,A,0
2002,101,1352,65,1291,60,A,0
2002,101,1359,52,1239,51,H,0
2002,101,1360,103,1339,80,H,0
2002,101,1364,70,1334,57,H,0
2002,101,1368,70,1358,69,H,0
2002,101,1372,95,1426,87,H,0
2002,101,1373,68,1259,58,H,0
2002,101,1390,90,1332,87,H,1
2002,101,1404,84,1398,78,H,0
2002,101,1409,70,1129,56,A,0
2002,101,1414,52,1225,38,H,0
2002,101,1416,83,1209,73,A,0
2002,101,1418,77,1147,62,H,0
2002,101,1420,75,1384,72,H,0
2002,101,1429,60,1253,53,A,0
2002,101,1434,100,1152,63,H,0
2002,101,1442,81,1381,70,H,0
2002,101,1443,83,1114,79,A,1
2002,101,1460,87,1156,72,H,0
2002,102,1131,61,1263,59,A,0
2002,102,1145,62,1264,61,H,0
2002,102,1171,62,1165,56,A,0
2002,102,1186,66,1286,62,A,0
2002,102,1216,62,1107,51,H,0
2002,102,1217,55,1162,52,A,0
2002,102,1285,80,1340,66,H,0
2002,102,1306,67,1392,57,H,0
2002,102,1310,93,1389,70,H,0
2002,102,1319,77,1226,76,H,1
2002,102,1337,79,1362,72,H,0
2002,102,1343,70,1135,56,A,0
2002,102,1351,73,1193,59,H,0
2002,102,1388,62,1258,44,A,0
2002,102,1402,85,1322,69,H,0
2002,102,1412,64,1272,46,H,0
2002,102,1427,81,1419,74,H,0
2002,102,1436,83,1127,80,A,0
2002,102,1451,76,1170,72,A,1
2002,102,1463,83,1335,78,H,0
2002,103,1102,47,1307,44,H,0
2002,103,1105,57,1106,51,H,0
2002,103,1108,87,1290,86,H,0
2002,103,1112,85,1450,68,H,0
2002,103,1113,86,1449,74,H,0
2002,103,1114,71,1292,52,H,0
2002,103,1120,75,1208,72,H,0
2002,103,1124,81,1281,80,H,0
2002,103,1126,61,1354,59,A,0
2002,103,1129,78,1349,62,H,0
2002,103,1132,83,1267,60,H,0
2002,103,1133,67,1191,62,H,0
2002,103,1137,65,1119,62,A,0
2002,103,1139,70,1156,45,H,0
2002,103,1142,84,1334,79,H,0
2002,103,1143,107,1332,103,H,2
2002,103,1144,86,1416,84,H,0
2002,103,1148,63,1284,62,A,1
2002,103,1149,61,1189,52,H,0
2002,103,1153,103,1448,94,A,0
2002,103,1157,98,1219,76,H,0
2002,103,1158,79,1111,55,H,0
2002,103,1159,58,1221,55,H,0
2002,103,1165,63,1217,62,H,0
2002,103,1166,83,1320,56,H,0
2002,103,1170,90,1226,80,H,0
2002,103,1171,57,1162,51,A,0
2002,103,1175,67,1164,65,A,0
2002,103,1177,62,1187,51,H,0
2002,103,1178,69,1460,64,A,0
2002,103,1180,97,1174,89,H,0
2002,103,1181,95,1210,63,A,0
2002,103,1182,72,1348,69,A,0
2002,103,1183,76,1287,68,A,0
2002,103,1186,80,1285,78,A,0
2002,103,1190,85,1172,78,H,0
2002,103,1192,89,1346,82,H,0
2002,103,1196,80,1435,54,H,0
2002,103,1202,68,1151,67,H,0
2002,103,1206,62,1220,61,A,0
2002,103,1209,76,1194,71,H,0
2002,103,1211,77,1360,76,A,0
2002,103,1214,81,1271,63,A,0
2002,103,1225,64,1253,62,A,0
2002,103,1227,75,1453,67,H,0
2002,103,1228,69,1345,67,H,0
2002,103,1229,67,1232,61,A,0
2002,103,1231,77,1257,62,H,0
2002,103,1238,74,1411,71,A,0
2002,103,1239,100,1240,98,A,3
2002,103,1242,108,1403,81,H,0
2002,103,1245,96,1141,66,A,0
2002,103,1246,68,1261,56,A,0
2002,103,1248,77,1110,74,H,0
2002,103,1249,55,1368,51,A,0
2002,103,1256,61,1218,57,H,0
2002,103,1266,72,1379,58,A,0
2002,103,1269,62,1247,47,H,0
2002,103,1270,65,1372,49,A,0
2002,103,1275,64,1405,54,H,0
2002,103,1276,65,1336,58,H,0
2002,103,1278,86,1234,78,A,0
2002,103,1279,79,1116,67,H,0
2002,103,1280,76,1104,62,H,0
2002,103,1286,94,1340,82,H,0
2002,103,1288,66,1224,64,H,0
2002,103,1291,57,1384,54,H,0
2002,103,1293,78,1122,68,H,0
2002,103,1296,90,1185,85,A,1
2002,103,1298,66,1250,61,A,0
2002,103,1299,81,1197,73,H,0
2002,103,1304,99,1243,82,H,0
2002,103,1317,77,1375,73,H,0
2002,103,1319,85,1451,79,H,0
2002,103,1323,116,1207,111,A,4
2002,103,1324,72,1282,59,H,0
2002,103,1325,85,1123,71,H,0
2002,103,1328,68,1401,64,A,0
2002,103,1331,88,1237,71,A,0
2002,103,1335,84,1135,74,A,0
2002,103,1337,68,1388,57,H,0
2002,103,1341,75,1212,73,H,0
2002,103,1344,77,1439,69,H,0
2002,103,1347,72,1457,64,A,0
2002,103,1356,66,1179,57,H,0
2002,103,1358,80,1311,65,A,0
2002,103,1359,57,1391,50,H,0
2002,103,1362,80,1258,67,A,0
2002,103,1364,58,1169,51,H,0
2002,103,1365,75,1339,58,H,0
2002,103,1369,81,1184,74,A,0
2002,103,1371,85,1452,79,A,0
2002,103,1374,84,1363,55,H,0
2002,103,1376,72,1397,54,H,0
2002,103,1378,76,1408,65,H,0
2002,103,1380,90,1115,86,H,0
2002,103,1382,80,1462,79,H,0
2002,103,1383,77,1357,76,H,0
2002,103,1385,85,1163,83,H,1
2002,103,1386,84,1200,77,A,0
2002,103,1387,73,1150,54,H,0
2002,103,1390,77,1333,55,H,0
2002,103,1395,87,1222,69,H,0
2002,103,1396,80,1203,58,A,0
2002,103,1399,75,1404,68,A,0
2002,103,1400,104,1160,95,H,0
2002,103,1406,61,1456,58,H,0
2002,103,1407,65,1125,64,H,0
2002,103,1409,88,1431,76,A,0
2002,103,1415,70,1168,58,A,0
2002,103,1418,65,1198,60,A,0
2002,103,1420,84,1352,70,H,0
2002,103,1421,85,1251,69,H,0
2002,103,1422,81,1154,68,H,0
2002,103,1423,69,1241,61,A,0
2002,103,1424,73,1140,70,H,0
2002,103,1428,70,1361,53,A,0
2002,103,1429,62,1414,61,A,0
2002,103,1433,73,1330,66,H,0
2002,103,1434,71,1381,64,H,0
2002,103,1437,58,1417,57,H,0
2002,103,1440,97,1441,91,A,1
2002,103,1442,93,1152,69,H,0
2002,103,1443,50,1117,46,A,0
2002,103,1444,60,1138,59,A,0
2002,103,1447,92,1254,81,H,0
2002,103,1454,96,1464,76,H,0
2002,103,1455,71,1283,63,H,0
2002,103,1458,73,1321,44,H,0
2002,103,1459,76,1204,67,H,0
2002,103,1461,72,1161,69,A,1
2002,103,1463,60,1343,50,H,0
2002,104,1107,61,1436,45,H,0
2002,104,1130,76,1274,63,H,0
2002,104,1131,63,1306,56,H,0
2002,104,1193,79,1373,72,H,0
2002,104,1201,58,1329,52,H,0
2002,104,1233,64,1259,50,H,0
2002,104,1268,92,1314,77,A,0
2002,104,1277,67,1326,64,H,0
2002,104,1301,76,1199,67,A,0
2002,104,1309,74,1176,73,A,0
2002,104,1310,94,1264,83,H,0
2002,104,1338,75,1393,63,A,0
2002,104,1350,63,1173,54,H,0
2002,104,1392,57,1263,53,A,0
2002,104,1402,60,1419,51,H,0
2002,104,1427,77,1322,67,H,0
2002,104,1438,85,1155,71,H,0
2002,105,1108,84,1115,66,H,0
2002,105,1111,85,1459,69,H,0
2002,105,1145,69,1265,63,A,0
2002,105,1151,91,1440,64,H,0
2002,105,1158,81,1441,64,A,0
2002,105,1161,70,1276,66,H,1
2002,105,1163,46,1437,40,H,0
2002,105,1175,54,1288,52,A,0
2002,105,1180,80,1330,70,H,0
2002,105,1202,70,1154,64,A,1
2002,105,1206,59,1423,56,H,0
2002,105,1224,88,1164,72,A,0
2002,105,1238,68,1341,55,A,0
2002,105,1242,110,1400,103,A,1
2002,105,1270,81,1426,74,A,0
2002,105,1273,72,1407,71,H,0
2002,105,1275,79,1325,55,H,0
2002,105,1289,77,1240,72,H,1
2002,105,1299,62,1126,60,H,0
2002,105,1313,70,1271,68,A,1
2002,105,1317,78,1418,59,H,0
2002,105,1353,80,1389,63,H,0
2002,105,1354,73,1197,72,H,0
2002,105,1361,77,1140,73,H,0
2002,105,1380,88,1290,73,H,0
2002,105,1398,66,1184,63,H,0
2002,105,1410,100,1308,86,H,0
2002,105,1411,87,1212,68,H,0
2002,105,1421,72,1189,58,A,0
2002,105,1424,72,1428,64,H,0
2002,105,1444,94,1103,89,A,1
2002,105,1447,99,1383,88,H,0
2002,105,1453,65,1178,61,A,0
2002,106,1153,67,1387,53,H,0
2002,106,1187,61,1379,58,H,0
2002,106,1190,90,1422,76,H,0
2002,106,1193,70,1149,55,H,0
2002,106,1196,85,1208,70,A,0
2002,106,1207,84,1371,77,A,0
2002,106,1222,91,1378,75,H,0
2002,106,1228,63,1277,61,A,0
2002,106,1243,69,1401,38,H,0
2002,106,1257,76,1177,72,A,0
2002,106,1318,79,1107,59,H,0
2002,106,1320,83,1455,75,H,1
2002,106,1335,62,1343,38,A,0
2002,106,1395,78,1412,68,A,0
2002,106,1399,75,1287,68,H,0
2002,106,1403,90,1124,65,H,0
2002,106,1438,73,1314,63,H,0
2002,107,1104,52,1376,51,A,0
2002,107,1110,78,1137,67,A,0
2002,107,1119,78,1248,69,A,0
2002,107,1120,65,1279,62,H,0
2002,107,1123,87,1138,63,H,0
2002,107,1130,89,1344,79,H,0
2002,107,1132,82,1185,61,H,0
2002,107,1150,75,1272,63,H,0
2002,107,1155,118,1448,115,H,2
2002,107,1159,66,1298,65,A,0
2002,107,1166,95,1179,91,A,1
2002,107,1172,64,1204,56,H,0
2002,107,1173,82,1182,50,H,0
2002,107,1221,79,1250,40,H,0
2002,107,1229,73,1191,55,A,0
2002,107,1232,71,1133,66,H,0
2002,107,1233,65,1351,63,A,0
2002,107,1235,89,1160,63,H,0
2002,107,1241,80,1220,71,A,0
2002,107,1245,73,1296,61,A,0
2002,107,1246,67,1435,59,H,0
2002,107,1247,71,1396,67,H,0
2002,107,1261,68,1280,65,H,1
2002,107,1264,73,1145,53,H,0
2002,107,1268,85,1210,65,H,0
2002,107,1271,61,1216,57,A,0
2002,107,1274,79,1385,56,H,0
2002,107,1281,87,1304,71,A,0
2002,107,1283,78,1356,71,H,0
2002,107,1310,65,1259,42,A,0
2002,107,1321,58,1278,56,H,0
2002,107,1325,64,1141,50,H,0
2002,107,1329,79,1328,72,H,1
2002,107,1336,71,1234,65,H,0
2002,107,1345,79,1276,43,H,0
2002,107,1348,70,1200,64,A,0
2002,107,1350,61,1386,59,H,0
2002,107,1382,60,1269,56,A,0
2002,107,1397,64,1116,53,H,0
2002,107,1405,77,1103,72,H,0
2002,107,1406,61,1174,57,H,0
2002,107,1423,66,1456,58,H,0
2002,107,1424,83,1198,77,H,0
2002,107,1436,86,1127,71,H,0
2002,107,1439,78,1452,63,A,0
2002,107,1458,64,1231,63,A,0
2002,108,1131,63,1318,57,H,0
2002,108,1139,77,1453,74,A,0
2002,108,1143,77,1450,56,A,0
2002,108,1156,58,1464,48,A,0
2002,108,1176,64,1375,60,A,0
2002,108,1178,55,1260,53,H,0
2002,108,1181,108,1301,71,H,0
2002,108,1194,78,1240,68,H,0
2002,108,1201,72,1431,64,H,0
2002,108,1209,82,1273,74,A,0
2002,108,1211,72,1258,51,H,0
2002,108,1249,65,1372,62,H,0
2002,108,1253,77,1334,63,A,0
2002,108,1256,72,1349,61,A,0
2002,108,1265,76,1193,64,A,0
2002,108,1267,82,1275,74,H,0
2002,108,1284,60,1384,43,A,0
2002,108,1293,77,1183,76,A,0
2002,108,1305,94,1129,86,H,0
2002,108,1306,87,1263,69,A,0
2002,108,1308,81,1114,73,H,0
2002,108,1322,93,1311,72,H,0
2002,108,1331,84,1442,67,H,0
2002,108,1337,83,1339,77,A,0
2002,108,1346,104,1357,87,A,0
2002,108,1347,78,1219,60,A,0
2002,108,1352,65,1192,61,H,0
2002,108,1353,65,1323,62,H,0
2002,108,1358,102,1426,94,H,0
2002,108,1360,76,1388,72,H,0
2002,108,1365,77,1362,67,H,0
2002,108,1369,78,1404,51,H,0
2002,108,1373,73,1389,55,A,0
2002,108,1383,85,1291,60,H,0
2002,108,1390,91,1449,65,A,0
2002,108,1391,82,1125,79,A,1
2002,108,1398,78,1122,67,H,0
2002,108,1407,81,1144,71,H,0
2002,108,1409,87,1374,69,H,0
2002,108,1414,82,1169,80,A,0
2002,108,1415,67,1225,56,A,0
2002,108,1416,72,1359,56,H,0
2002,108,1417,77,1112,76,H,0
2002,108,1418,53,1117,50,H,0
2002,108,1419,66,1368,57,H,0
2002,108,1425,83,1113,61,H,0
2002,108,1429,60,1168,45,H,0
2002,108,1434,76,1282,63,A,0
2002,108,1454,94,1460,68,H,0
2002,108,1457,69,1251,62,H,0
2002,108,1462,89,1203,75,H,0
2002,109,1135,52,1162,41,A,0
2002,109,1148,83,1447,69,A,0
2002,109,1153,89,1379,37,H,0
2002,109,1216,80,1392,73,A,1
2002,109,1226,79,1285,64,H,0
2002,109,1335,78,1217,51,H,0
2002,109,1343,79,1171,68,H,0
2002,109,1351,64,1264,62,H,0
2002,109,1420,111,1254,108,A,1
2002,109,1463,80,1165,65,A,0
2002,110,1104,95,1397,82,H,0
2002,110,1106,73,1108,59,H,0
2002,110,1110,70,1250,67,H,0
2002,110,1111,62,1172,60,A,0
2002,110,1113,69,1417,68,A,0
2002,110,1123,81,1405,63,H,0
2002,110,1125,91,1239,68,H,0
2002,110,1129,61,1201,58,A,0
2002,110,1131,68,1107,56,H,0
2002,110,1135,81,1165,78,A,0
2002,110,1137,68,1159,57,H,0
2002,110,1138,69,1141,57,H,0
2002,110,1139,75,1464,50,H,0
2002,110,1140,68,1307,62,H,0
2002,110,1150,81,1177,57,H,0
2002,110,1158,86,1151,62,H,0
2002,110,1163,79,1130,77,H,1
2002,110,1173,66,1348,57,H,0
2002,110,1175,67,1126,56,A,0
2002,110,1178,72,1156,62,A,0
2002,110,1179,68,1133,54,H,0
2002,110,1182,79,1203,69,H,0
2002,110,1185,83,1103,76,H,0
2002,110,1186,78,1340,62,A,0
2002,110,1190,91,1441,77,H,0
2002,110,1193,60,1373,57,A,0
2002,110,1202,55,1459,48,H,0
2002,110,1204,95,1154,86,H,0
2002,110,1206,79,1180,64,H,0
2002,110,1208,78,1246,69,H,0
2002,110,1209,102,1407,88,A,0
2002,110,1210,60,1387,40,A,0
2002,110,1211,91,1337,78,H,0
2002,110,1212,98,1238,83,H,0
2002,110,1214,87,1354,73,H,0
2002,110,1218,71,1363,46,H,0
2002,110,1219,99,1251,98,H,2
2002,110,1221,77,1119,57,H,0
2002,110,1222,76,1272,73,A,0
2002,110,1224,58,1197,55,A,0
2002,110,1225,65,1168,53,H,0
2002,110,1227,76,1260,63,H,0
2002,110,1228,75,1371,65,A,0
2002,110,1229,84,1356,70,H,0
2002,110,1232,82,1191,71,A,0
2002,110,1235,85,1304,79,H,0
2002,110,1242,87,1124,72,H,0
2002,110,1245,73,1275,57,H,0
2002,110,1247,59,1350,56,H,0
2002,110,1248,80,1298,72,H,0
2002,110,1249,94,1426,85,H,0
2002,110,1253,73,1169,60,A,0
2002,110,1259,88,1389,78,A,0
2002,110,1261,67,1116,63,A,0
2002,110,1266,75,1257,63,H,0
2002,110,1271,81,1288,67,H,0
2002,110,1273,88,1144,85,H,1
2002,110,1277,62,1345,59,A,0
2002,110,1279,68,1196,51,H,0
2002,110,1280,89,1120,53,H,0
2002,110,1282,64,1442,52,H,0
2002,110,1283,68,1320,62,H,0
2002,110,1286,63,1226,59,A,0
2002,110,1287,76,1184,60,A,0
2002,110,1290,90,1411,61,H,0
2002,110,1292,62,1176,47,H,0
2002,110,1293,92,1369,86,A,0
2002,110,1299,71,1313,68,A,0
2002,110,1301,83,1155,54,H,0
2002,110,1305,80,1431,65,H,0
2002,110,1308,69,1117,59,H,0
2002,110,1309,78,1375,67,H,1
2002,110,1310,80,1145,65,A,0
2002,110,1319,90,1170,70,H,0
2002,110,1321,55,1336,49,A,0
2002,110,1322,62,1368,52,H,0
2002,110,1324,94,1237,92,A,1
2002,110,1325,71,1267,66,A,0
2002,110,1326,72,1234,66,A,0
2002,110,1328,73,1243,62,H,0
2002,110,1329,71,1401,66,A,0
2002,110,1330,73,1241,68,H,0
2002,110,1331,77,1434,74,H,0
2002,110,1332,91,1333,62,H,0
2002,110,1334,73,1414,61,H,0
2002,110,1335,100,1171,62,H,0
2002,110,1338,85,1452,75,A,0
2002,110,1339,83,1258,79,H,1
2002,110,1341,89,1115,83,A,0
2002,110,1343,70,1217,59,H,0
2002,110,1346,77,1291,65,H,0
2002,110,1347,81,1189,60,H,0
2002,110,1352,69,1284,63,H,0
2002,110,1357,94,1383,86,H,0
2002,110,1358,71,1372,61,H,0
2002,110,1359,68,1194,50,A,0
2002,110,1360,88,1362,55,H,0
2002,110,1361,75,1161,63,A,0
2002,110,1364,69,1142,66,H,0
2002,110,1365,56,1388,49,H,0
2002,110,1374,63,1349,61,A,0
2002,110,1376,66,1435,43,A,0
2002,110,1378,88,1395,74,A,0
2002,110,1380,82,1105,80,A,0
2002,110,1381,57,1152,35,A,0
2002,110,1382,90,1200,84,H,0
2002,110,1384,72,1192,68,H,0
2002,110,1385,73,1439,63,H,0
2002,110,1390,76,1450,63,A,0
